time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-11-09_22:13:50,39.84072183298912,-104.6615751444319,676.5365447108404,85.04315932566801,291.1851838481269,-3.610481781585831,-8.247628438401154,-4.135257038577265,Normal,0.59,,,,None
2025-11-09_22:13:54,39.84130692900366,-104.6634500336378,659.2053558255899,85.04418774243611,283.9508770616342,-3.604083109265353,-8.246071953788322,-4.11808011029327,Normal,0.59,,,,None
2025-11-09_22:13:58,39.84169257076356,-104.6653771306479,641.9475121311427,85.04278465982844,276.666967928652,-3.596867101828001,-8.24513174201517,-4.098609502424704,Normal,0.59,,,,None
2025-11-09_22:14:03,39.84187148249273,-104.6673608179842,624.6333870823179,85.04229212648771,269.3916579234458,-3.589222353471059,-8.244948373320751,-4.078180001902119,Normal,0.59,,,,None
2025-11-09_22:14:07,39.84184307455782,-104.6693355697137,607.5415952363021,85.04193165711845,262.1104802479965,-3.58096571296027,-8.24546378100693,-4.056367809657985,Normal,0.59,,,,None
2025-11-09_22:14:11,39.84160721166324,-104.6712786343688,590.5073135385685,85.04109754158738,254.8233635631251,-3.57233804180865,-8.246712933317143,-4.033753954662886,Normal,0.59,,,,None
2025-11-09_22:14:15,39.84116929941477,-104.6731560613129,573.5679202355042,85.03901448456783,247.6466121553159,-3.564109216524468,-8.2482865199623,-4.012043539990722,Normal,0.59,,,,None
2025-11-09_22:14:19,39.84054693333358,-104.674931495469,556.8521130597892,85.03619268373716,240.2915397257467,-3.556749805278142,-8.249400548493655,-3.993813926388865,Normal,0.59,,,,None
2025-11-09_22:14:24,39.83973342436029,-104.676555706216,539.9461012661922,85.0339432181719,232.9898528882003,-3.550539832279421,-8.25096037851077,-3.97749276006257,Normal,0.59,,,,None
2025-11-09_22:14:28,39.83874594765589,-104.6780736713529,523.3093596642046,85.03331967628624,225.6267374725135,-3.544058063543548,-8.252510990841056,-3.959550179210668,Normal,0.59,,,,None
